sum_payment_value,sum_price,total_payments,avg_review_score,payments_review_interaction,price_payments_interaction,is_discounted,sales_roll_mean_7,sales_roll_mean_30,orders_roll_mean_7,orders_roll_mean_30,year,month,day_of_week,is_weekend,state_freq_enc,city_freq_enc,order_purchase_timestamp
189.33,137.8,1,2.0,2.0,137.8,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.002815739986524673,0.001106183566134693,2018-01-04 17:09:54
158.14,140.9,1,3.0,3.0,140.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 17:12:44
77.89,59.9,1,1.0,1.0,59.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.03399000412304784,0.012519986725797206,2018-01-04 17:13:43
205.28,178.0,1,4.0,4.0,178.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 17:15:21
105.71,87.85,1,5.0,5.0,87.85,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.11700405265433775,0.0006335414969680514,2018-01-04 17:16:49
247.37,225.0,1,4.0,4.0,225.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.004153216480123892,0.002483884916684265,2018-01-04 17:23:20
195.36,179.9,1,5.0,5.0,179.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.006365583612393279,2018-01-04 17:32:20
300.74,289.9,1,5.0,5.0,289.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.0003821361410283485,2018-01-04 17:36:28
349.40999999999997,307.25,1,4.0,4.0,307.25,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.05496726702265665,0.000512866926116994,2018-01-04 17:36:33
90.88,69.9,1,4.0,4.0,69.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.11700405265433775,0.001719612634627568,2018-01-04 17:42:07
259.09000000000003,220.70000000000002,3,2.0,6.0,662.1,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.0015989380637765106,2018-01-04 17:50:02
95.08999999999999,81.5,3,5.0,15.0,244.5,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.0015989380637765106,2018-01-04 17:50:02
116.94,99.0,1,3.0,3.0,99.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.021520298468438573,0.02142979254030028,2018-01-04 17:54:28
318.96,249.0,1,5.0,5.0,249.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.004977826047606118,4.022485695035247e-05,2018-01-04 17:54:40
324.66,274.0,1,4.0,4.0,274.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.00801480274735773,2018-01-04 18:01:00
349.40999999999997,307.25,1,5.0,5.0,307.25,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 18:01:53
123.89,105.9,1,4.0,4.0,105.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.11700405265433775,0.0009452841383332831,2018-01-04 18:07:07
46.0,31.9,1,3.0,3.0,31.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 18:09:42
91.66,79.9,1,5.0,5.0,79.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 18:10:14
142.92,129.0,1,4.0,4.0,129.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.002252591989219738,2018-01-04 18:18:46
62.64,49.95,1,4.0,4.0,49.95,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.0025140535593970296,2018-01-04 18:23:23
145.56,129.9,1,1.0,1.0,129.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.11700405265433775,0.0008346657817198137,2018-01-04 18:23:45
74.64,56.99,1,3.0,3.0,56.99,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.11700405265433775,0.00037207992679076033,2018-01-04 18:27:34
349.40999999999997,307.25,1,4.0,4.0,307.25,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,6.033728542552871e-05,2018-01-04 18:30:19
50.0,35.9,1,5.0,5.0,35.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 18:30:52
177.38,160.55,1,5.0,5.0,160.55,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.003248157198740962,2018-01-04 18:47:51
349.40999999999997,307.25,1,4.0,4.0,307.25,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.03657445118210798,0.0006033728542552871,2018-01-04 18:57:49
46.59,29.99,1,4.0,4.0,29.99,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.021520298468438573,0.02142979254030028,2018-01-04 19:02:24
349.40999999999997,307.25,1,4.0,4.0,307.25,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.050733600828632056,0.015295501855371527,2018-01-04 19:07:29
76.08,59.9,1,3.0,3.0,59.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.020313552759927998,4.022485695035247e-05,2018-01-04 19:08:46
58.99,49.9,1,3.0,3.0,49.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.050733600828632056,0.015295501855371527,2018-01-04 19:09:36
58.59,40.0,1,4.0,4.0,40.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.03399000412304784,0.012519986725797206,2018-01-04 19:15:58
34.0,18.9,1,5.0,5.0,18.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.050733600828632056,0.00010056214237588118,2018-01-04 19:19:03
215.06,180.0,1,5.0,5.0,180.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.007511992035478324,4.022485695035247e-05,2018-01-04 19:21:49
151.39,129.99,1,4.0,4.0,129.99,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.0023330417031204435,2018-01-04 19:22:12
33.72,25.0,1,2.0,2.0,25.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 19:29:09
196.5,179.0,1,5.0,5.0,179.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 19:32:27
47.34,35.49,1,5.0,5.0,35.49,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.0007441598535815207,2018-01-04 19:42:04
103.9,88.53,1,5.0,5.0,88.53,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.00512866926116994,2018-01-04 19:43:26
349.40999999999997,307.25,1,4.0,4.0,307.25,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.05496726702265665,0.013867519433634014,2018-01-04 19:43:37
349.40999999999997,307.25,1,5.0,5.0,307.25,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 19:59:45
123.69,109.9,1,4.0,4.0,109.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.009432728954857654,2018-01-04 20:10:42
174.28,137.99,1,5.0,5.0,137.99,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.01661286592049557,7.039349966311682e-05,2018-01-04 20:10:54
82.22,66.0,1,3.0,3.0,66.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.05496726702265665,0.013867519433634014,2018-01-04 20:11:09
50.01,34.9,1,4.0,4.0,34.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.00801480274735773,2018-01-04 20:13:50
204.88,173.0,1,3.0,3.0,173.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.000683822568155992,0.0005430355688297583,2018-01-04 20:17:29
65.71,56.99,1,1.0,1.0,56.99,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.007170080751400328,2018-01-04 20:25:12
54.47,46.2,1,5.0,5.0,46.2,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.00018101185627658611,2018-01-04 20:32:23
70.91,59.0,1,5.0,5.0,59.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 20:32:46
82.98,69.9,1,5.0,5.0,69.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.009432728954857654,2018-01-04 20:32:50
227.23,210.0,1,5.0,5.0,210.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.11700405265433775,0.003761024124857956,2018-01-04 20:38:39
154.22,137.5,1,5.0,5.0,137.5,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.020313552759927998,7.039349966311682e-05,2018-01-04 20:48:05
237.86,208.0,1,1.0,1.0,208.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.01661286592049557,2.0112428475176234e-05,2018-01-04 20:58:06
284.9,248.99,1,1.0,1.0,248.99,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.0018402872054786256,2018-01-04 21:00:25
74.07,59.9,1,4.0,4.0,59.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.008537725887712311,2018-01-04 21:05:47
270.94,251.9,1,1.0,1.0,251.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.0026749529871984393,2018-01-04 21:21:00
133.48,117.9,1,5.0,5.0,117.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.0005430355688297583,2018-01-04 21:21:17
42.92,25.0,1,2.0,2.0,25.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 21:27:23
106.77,94.9,1,5.0,5.0,94.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 21:27:37
123.89,105.9,1,4.0,4.0,105.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.0012369143512233384,2018-01-04 21:32:30
85.24,49.98,1,1.0,1.0,49.98,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.009804808881648414,0.004495127764201888,2018-01-04 21:37:47
58.62,49.9,1,5.0,5.0,49.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 21:38:09
72.75,59.99,1,4.0,4.0,59.99,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.00013073078508864553,2018-01-04 21:40:58
340.12,307.25,1,5.0,5.0,307.25,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.00801480274735773,2018-01-04 21:41:29
59.9,44.79,1,4.0,4.0,44.79,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.11700405265433775,0.02788588208083185,2018-01-04 21:51:02
184.43,139.0,1,5.0,5.0,139.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 21:53:04
35.0,19.9,1,3.0,3.0,19.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.05496726702265665,0.0001106183566134693,2018-01-04 22:02:09
271.23,249.0,1,5.0,5.0,249.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 22:09:33
58.17,49.9,1,5.0,5.0,49.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 22:10:09
89.88,69.9,1,4.0,4.0,69.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.020444283545016644,0.00026146157017729107,2018-01-04 22:12:26
86.02,69.9,1,5.0,5.0,69.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.0027151778441487917,2018-01-04 22:16:30
106.23,92.0,1,2.0,2.0,92.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.0012369143512233384,2018-01-04 22:19:40
86.83,73.97,1,4.0,4.0,73.97,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.00014078699932623364,2018-01-04 22:20:44
106.87,89.0,1,5.0,5.0,89.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 22:21:59
64.0,49.9,1,5.0,5.0,49.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 22:23:09
77.89,59.9,1,5.0,5.0,59.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.03399000412304784,0.0018603996339538018,2018-01-04 22:32:26
349.40999999999997,300.0,1,4.0,4.0,300.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.013435102221417725,0.00019106807051417425,2018-01-04 22:32:57
106.78,89.9,1,1.0,1.0,89.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.050733600828632056,0.015295501855371527,2018-01-04 22:33:57
86.02,69.9,1,5.0,5.0,69.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.00012067457085105741,2018-01-04 22:36:32
165.96,139.8,1,5.0,5.0,139.8,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 22:41:11
73.65,57.49,1,4.0,4.0,57.49,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.050733600828632056,3.0168642712764353e-05,2018-01-04 22:42:14
340.02,299.0,1,5.0,5.0,299.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.021520298468438573,0.02142979254030028,2018-01-04 22:42:39
25.7,10.6,1,5.0,5.0,10.6,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.020444283545016644,6.033728542552871e-05,2018-01-04 22:43:33
52.79,34.2,1,5.0,5.0,34.2,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.03399000412304784,0.012519986725797206,2018-01-04 22:45:07
147.27,101.97,1,2.0,2.0,101.97,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.020444283545016644,0.0028660210577126136,2018-01-04 22:52:45
138.53,119.8,1,5.0,5.0,119.8,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.0005028107118794059,2018-01-04 22:55:56
349.40999999999997,307.25,1,5.0,5.0,307.25,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.007190193179875504,0.0006435977112056395,2018-01-04 22:57:13
164.17,129.9,1,5.0,5.0,129.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.007190193179875504,0.0006435977112056395,2018-01-04 22:57:14
59.0,43.9,1,5.0,5.0,43.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.11700405265433775,3.0168642712764353e-05,2018-01-04 23:01:56
26.78,19.0,1,5.0,5.0,19.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 23:07:46
319.11,249.9,1,5.0,5.0,249.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 23:09:53
92.57,79.0,1,4.0,4.0,79.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.15627356925211935,2018-01-04 23:12:32
143.12,125.0,1,5.0,5.0,125.0,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.03657445118210798,0.0004525296406914653,2018-01-04 23:13:02
132.95,114.9,1,5.0,5.0,114.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.020444283545016644,0.00048269828340422966,2018-01-04 23:18:09
187.65,159.99,1,3.0,3.0,159.99,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.03399000412304784,4.022485695035247e-05,2018-01-04 23:20:29
64.53,38.9,1,2.0,2.0,38.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.013435102221417725,5.028107118794059e-05,2018-01-04 23:27:46
107.78,89.9,1,5.0,5.0,89.9,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.12924246538148249,0.06920686638308142,2018-01-04 23:32:00
41.1,24.99,1,5.0,5.0,24.99,0,20079.77,22486.253666666667,152.42857142857142,169.66666666666666,2018,1,3,0,0.41980671956235355,0.006948844038173389,2018-01-04 23:53:04
180.5,169.9,1,5.0,5.0,169.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.12924246538148249,0.06920686638308142,2018-01-05 00:04:11
86.74,70.0,1,5.0,5.0,70.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.05496726702265665,0.013867519433634014,2018-01-05 00:06:58
157.65,139.94,1,4.0,4.0,139.94,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.0016592753492020394,2018-01-05 00:16:05
40.79,24.0,1,4.0,4.0,24.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.05496726702265665,0.00010056214237588118,2018-01-05 00:22:34
56.94,38.99,1,5.0,5.0,38.99,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.01661286592049557,0.006164459327641516,2018-01-05 00:29:14
122.5,107.0,1,4.0,4.0,107.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.05496726702265665,0.00030168642712764354,2018-01-05 00:30:23
45.78,28.99,1,5.0,5.0,28.99,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.03399000412304784,0.0004424734264538772,2018-01-05 00:47:54
72.38,54.75,1,5.0,5.0,54.75,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.12924246538148249,0.06920686638308142,2018-01-05 01:02:03
86.74,70.0,1,5.0,5.0,70.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.11700405265433775,0.02788588208083185,2018-01-05 01:11:37
186.85,169.9,1,5.0,5.0,169.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.0008950030671453425,2018-01-05 01:23:00
264.98,255.0,1,4.0,4.0,255.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.007170080751400328,2018-01-05 01:35:24
69.49,49.9,1,5.0,5.0,49.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.03399000412304784,0.012519986725797206,2018-01-05 03:14:40
101.39,64.99,1,5.0,5.0,64.99,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.12924246538148249,0.06920686638308142,2018-01-05 03:30:49
123.33,75.0,1,3.0,3.0,75.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.05496726702265665,0.001126295994609869,2018-01-05 05:53:49
49.75,37.9,1,5.0,5.0,37.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.00170955642038998,2018-01-05 06:15:55
85.2,60.0,1,1.0,1.0,60.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.03657445118210798,0.0004022485695035247,2018-01-05 06:23:02
129.89,108.64,1,5.0,5.0,108.64,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.12924246538148249,0.06920686638308142,2018-01-05 07:15:25
349.40999999999997,307.25,1,5.0,5.0,307.25,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.050733600828632056,1.0056214237588117e-05,2018-01-05 08:26:03
349.40999999999997,307.25,1,5.0,5.0,307.25,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.00029163021289005544,2018-01-05 08:34:48
86.83,69.9,2,5.0,10.0,139.8,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.11700405265433775,0.00016089942780140988,2018-01-05 08:35:08
67.82,49.9,1,1.0,1.0,49.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.12924246538148249,0.06920686638308142,2018-01-05 08:46:47
235.28,219.0,1,1.0,1.0,219.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.15627356925211935,2018-01-05 09:00:35
54.05,0.0,1,3.0,3.0,0.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.004877263905230237,0.00037207992679076033,2018-01-05 09:12:11
95.21,79.9,1,5.0,5.0,79.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.11700405265433775,0.00016089942780140988,2018-01-05 09:13:55
76.17,59.99,1,5.0,5.0,59.99,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.05496726702265665,0.013867519433634014,2018-01-05 09:22:24
190.65,173.99,1,5.0,5.0,173.99,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.03399000412304784,0.012519986725797206,2018-01-05 09:23:59
210.6,193.0,1,5.0,5.0,193.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.002815739986524673,2018-01-05 09:26:00
253.69,239.0,1,5.0,5.0,239.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.15627356925211935,2018-01-05 09:27:20
96.8,79.0,1,5.0,5.0,79.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.12924246538148249,0.008537725887712311,2018-01-05 09:28:25
89.88,69.9,1,4.0,4.0,69.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.12924246538148249,0.06920686638308142,2018-01-05 09:28:49
349.40999999999997,307.25,1,5.0,5.0,307.25,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.050733600828632056,0.015295501855371527,2018-01-05 09:35:05
112.82,99.99,1,3.0,3.0,99.99,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.11700405265433775,4.022485695035247e-05,2018-01-05 09:35:30
22.77,14.99,1,5.0,5.0,14.99,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.15627356925211935,2018-01-05 09:37:24
42.27,34.0,1,5.0,5.0,34.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.004877263905230237,0.0020816363471807403,2018-01-05 09:38:46
128.02,110.0,1,3.0,3.0,110.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.03657445118210798,0.0018905682766665662,2018-01-05 09:43:00
349.40999999999997,307.25,1,5.0,5.0,307.25,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.002815739986524673,0.00010056214237588118,2018-01-05 09:43:53
36.35,24.5,1,5.0,5.0,24.5,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.014521173359077242,2018-01-05 09:45:00
228.53,189.9,1,5.0,5.0,189.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.03399000412304784,0.012519986725797206,2018-01-05 09:54:23
99.44,90.0,2,5.0,10.0,180.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.001025733852233988,2018-01-05 09:56:10
274.56,240.0,1,3.0,3.0,240.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.03657445118210798,0.0009553403525708712,2018-01-05 09:57:09
279.03,249.9,1,5.0,5.0,249.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.12924246538148249,0.00016089942780140988,2018-01-05 09:58:33
167.8,139.8,1,4.0,4.0,139.8,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.11700405265433775,0.02788588208083185,2018-01-05 09:58:59
106.35,86.5,1,3.0,3.0,86.5,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.03399000412304784,0.012519986725797206,2018-01-05 10:01:43
113.56,79.98,1,3.0,3.0,79.98,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.03399000412304784,0.0007240474251063445,2018-01-05 10:04:00
111.62,75.0,1,5.0,5.0,75.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.006948844038173389,2018-01-05 10:07:57
150.74,129.0,1,5.0,5.0,129.0,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.03657445118210798,0.0009553403525708712,2018-01-05 10:10:52
142.51,129.9,1,5.0,5.0,129.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.006365583612393279,2018-01-05 10:23:18
82.98,69.9,1,5.0,5.0,69.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.15627356925211935,2018-01-05 10:24:17
144.56,129.9,1,5.0,5.0,129.9,0,21963.905714285713,22172.501,163.14285714285714,167.33333333333334,2018,1,4,0,0.41980671956235355,0.15627356925211935,2018-01-05 10:33:03
